X-OTU-ID,D0,D1,D2,D3,D4,D5,D6
a8baed9a6acedd75a1fa226f2f269ec5,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
697f6d24a1b658ba9d191da8fbe08616,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
eff9fc6accd94e1ade85135da07078ae,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Bombella,NA
0c4cd607ca60c3d125c7260e0b358ae8,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured alpha proteobacterium,uncultured alpha proteobacterium,uncultured alpha proteobacterium
5733903d7900350022bd560509936c44,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,NA
4c33bd09c1ed452ffc4ea64e80ba87d7,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
9d944e26d8c50e27048acc1dd7e5cc1c,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,NA
44e7dde036b1c8d1aacc5986b96e8479,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,NA,NA
026d086a4555b810557f8e62d58e0625,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
7437ed9d654327f1d0de494d50a58935,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,NA
8bd6875b085dee06ffff8f420a8c054a,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Bombella,NA
13cbb1048053780ab393b7bc80fbddfc,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
401052b0900bb1639c66f413f0bb955d,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA
2e758194dcf5dd743e1528c2989b15c3,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,NA
828f1751786a4900f68e53495d7ffc86,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured Verrucomicrobiales bacterium
6fa49c6a004c674c6608c4cd2cf344b9,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,uncultured gamma proteobacterium
dd7681b05c6d25a6195dd01c42190fde,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
8aaf6e93eef1aa34ecf70500dca46c57,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. G3_4_3CO2
8825387c77678055aff11db7b4e71569,Unassigned,NA,NA,NA,NA,NA,NA
65886c09a72b6252e08534df4a75365a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
ebc3adddeddcd5b402fe4b0df4277aa6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured organism
b3722e0a38d06640081d212f51b2ea64,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Astragalus mongholicus var. nakaianus,Astragalus mongholicus var. nakaianus,Astragalus mongholicus var. nakaianus
0a1f754fc58e9d367a27f393cdcfedda,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,uncultured bacterium
0fcd7fab98433fd95fc900372588b02b,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured bacterium,uncultured bacterium
eb13bd654fa29282d97481e051f1659a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus apis
f0873e0abd0e546f14b548f285fc5fc0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas panni
88f23cc260224a03d15080c78bcf2ee3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ia,NA
7efd6ebe7d5cc0b70d08a0570884105f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
f0dbf5dc1e07779394109a860eb3eac7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,NA
19e5d4f7d2216e862e1e0fb80d9a3684,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,HIMB11,NA
ddf8457b5b842938056b41ff9400ef12,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,NA
0d2e0bbaf05b1bdc7f634b5083b92ffd,Unassigned,NA,NA,NA,NA,NA,NA
3903db90c043400f4684d4826854ad6b,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Tetraselmis sp. CCMP 881,Tetraselmis sp. CCMP 881,Tetraselmis sp. CCMP 881
6ccd7a52d8cc6a75fc64479b260862c9,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
a87306591faf03f75409bd0f4d89580e,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b marine group,NA
b7f64b5c5045b177a8f58cc07a3b1444,Bacteria,NA,NA,NA,NA,NA,NA
3e628f83da5fac2605043799cb798ffc,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,uncultured marine microorganism
471d2e7d1576d71d7e8a83cca6322e6a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
bd96992ee9275401f52dff308d7dcb3e,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
79dcad76d585f230c6dca4eff61b529b,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,NA
63772dda43fc9eced3e39526305c304d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
be128cdff565fad9d8215aa11bfc7800,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Bombella,NA
85b1f37f7088c1852e146be7056084c8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
ead1abae33abaaaa17f40fb873991e22,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,NA
09fe8d23c419f13153f1e79218662e41,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
7ba88edec40f64392c33f14dd189051f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
87fa4c9b6e85d1a66c9c45b6452ea0fd,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
56c19a422ec4abf090ee0fcea3fc9f87,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,Neisseria,uncultured bacterium
158accd530fc059451297eb4d971dd93,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,NA,NA
225308075f15891043eb9f194fb1f6b6,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,uncultured prokaryote
458b51bf254869ed8e1b7c64b9f6a800,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,NA
c9062e12e5b62661b68b4dd6af2dad60,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
a51fcb93c37ffa93a3d628b8e097886d,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peribacteria,NA,NA,NA
fe72e9f2b2dd1a4aad8c39573b2097db,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,NA,NA,NA
eaca0e3da677068b3ac2412f099436a7,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,NA
56bd86d0a2af0d02ea179c025d973b35,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Apibacter,uncultured Bacteroidetes bacterium
c9a2b649fdf9bf1a13f7de84df27e3a3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
bec7cbbe53144903b73e10a6a96f7adc,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured marine microorganism
08619d615d55be5d835db95ee9fad367,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,SN8,uncultured Xanthomonas sp.
e89ec9c813f85d4fe7cfa47ff8cb8ff1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
10b3953dbcd40c8118f2005ab9361341,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,Rhodobacteraceae bacterium REDSEA-S03_B4
5a67f6545144b66d79927ee51a2dc5c5,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella,NA
d2da549e6d8814abe2f02f04136eeebb,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,uncultured Haliea sp.
82b14185e00b32d955e3d856c8dc0f50,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,uncultured gamma proteobacterium CHAB-V-35
54cb4a55b9c8cf1fa225f0234fcc9628,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Melissococcus,Melissococcus plutonius S1
1f8d652dd0f6069bd2bfd4d66a759528,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA
e3bd072973d6209207919b78c8d39278,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,uncultured bacterium,uncultured bacterium,uncultured bacterium
f266dd89681f09f42639d66b8231f07c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ee8fd08c8e844cc2ac062ebac8c4fe72,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,NA
1b4f3b5902a28f5c06e49cf4953d2756,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
f1a396f248eb1270bf1d59c9bc65183f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,Kiloniella,Kiloniella laminariae
37756b72f234e04555b0e2f6abe3ff43,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,uncultured marine microorganism,uncultured marine microorganism
82b92ca596b4f9188f2e24c99745bf75,Unassigned,NA,NA,NA,NA,NA,NA
f3a686d929ffe903084de53a945e8c78,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
8e6ab2a1ae0cf2bcc60cdd095757c39e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. Alhonto3
d785cab46e1e89e002fa5451e654e79b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,NA
f2c46a549166793ab134c6d21a532def,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Gemmatimonadetes bacterium LX87
522d362a51998b00922d294e0a86fc49,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Phalacroma mitra,Phalacroma mitra,Phalacroma mitra
ea58963574f76f1abc8ab1f4d99fb556,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
c9f8618895752ee79fb122f5e2800f09,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
4e2f7bd410a41d01d38e4f472b2813b4,Bacteria,NA,NA,NA,NA,NA,NA
dcf0a13869efc240c0590795c733292d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
213b86960eb88543662ef480814755f7,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
a4ee7ccd2a00951fda0ab598105928d5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA
ccf139c01c59a0280503d33f8a8af247,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
9de34d5d47f083fe11ed6924b88acbc7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,NA
c79da048dbfc15d4ecfd7cd45a7295f4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
a16e9e11d68f59aded91d8c23a262dbd,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
d12f4de792156a4114719b5fb7e69a98,Bacteria,NA,NA,NA,NA,NA,NA
619a7bb23465b4e75c6b2369485a1627,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Aquiluna,NA
f1671dcd791205a193043f505f32a515,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
507a86e6b3a4a7910810ed4a63622c0d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
c06989c5353de2521d86f7bfbc7e600b,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,metagenome,metagenome,metagenome
27f8180e346500de74d8b6b03023ad91,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
8b4b2f753e30ea49ca7a813d1bbb4feb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. Alhonto3
680c3436d6ab2c97112ce3942934b3be,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
f9d6017b863f21ff3edf14aa81afffd3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
b711691f97ad4f90d694e2b3184a2cd0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
1abfa1e21aef292d45ef9ab5848f11fa,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Fructobacillus,Fructobacillus fructosus KCTC 3544
be69ce5b6bb0102e614f28ce8ebd68f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
d8216222b9ac0c6441fd4a75348a317d,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
e4736a274a2c53f95f7fbbae14c71f20,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
7b5abec64bbcd46e65b55f49d3c9eca6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
de297fff080d813a0321cd2cb1d3edba,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,uncultured Firmicutes bacterium
fd90bc92c0be62d3b419d0650d34d6c3,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
8a1cdc522f38f0895cef940aecfc4bcd,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116 clade,NA,NA
7b297c5afb4e15940429eabfc31077f8,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
accff24b311958a4a5da5dac543c44a0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
2a7bd2a0141fad03f3c959aaad300d1e,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,uncultured Haliea sp.
752920ad5a9c3a2e13ee74812824bcf5,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Bombella,NA
85166ed3afe3964f6b78c12233b262cc,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
d2687762d0b8dc296a7f29e10476bda4,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,uncultured Bacteroidetes bacterium
c239fd563481aa868ba357af4c7adca1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
7683ddfd45533bb8d44692204fc7f007,Bacteria,NA,NA,NA,NA,NA,NA
1a24e8440998182c7db27d98d095128b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
e3e4212787b48597c6cc79981126c916,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
a9ca06756b2b009c5d6ed80c4a1a29ce,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
54e1d4fc6d93dc880eb9b25bc0056798,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Minutocellus sp. CCMP1701,Minutocellus sp. CCMP1701,Minutocellus sp. CCMP1701
353ab30637b67a11c6f223bb90f709a4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
855be94e5660724fa11cc0ec1910e70a,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
a95b0f0892c4106790c8db178df8915a,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella,NA
8a995b469bcb9ab262d3242c247fbee0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
c8f18748942eeb1e9a2faedecd9cdefc,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,NA
e98fc46f094e634bd138227f66a39fe2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,NA
4f7b376be64d642416716007751ae3c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
683d1bf202abc92c3ada262bf9d5f321,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
60d2b0a88ba2611d2d4aa311c53533f5,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,uncultured bacterium,uncultured bacterium
08ca5a9ce83c102504a0c65c8f14e4aa,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
2a0255926a6d9c7efa30c32c569947f9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
21ba30119a20e54364b5f696ab76185c,Unassigned,NA,NA,NA,NA,NA,NA
5fe1515650105bdb0ba9c12961f4f0b6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus pseudofirmus
13dcc64944ac319c8c0c6fb3417993b6,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
a0dfa08d035e805799216252ed4d26d3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
174efe84cfebcd89eea6c4876496ba72,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
868101ece670bc777551712aa4a7f622,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,uncultured marine bacterium,uncultured marine bacterium
06483fb3f9f03a8af13b4873b1e4471a,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,uncultured Flavobacteriaceae bacterium
2eb0251f95c301c98de20d8e9ea892e1,Bacteria,NA,NA,NA,NA,NA,NA
e81e38fa5a07ec36365c8d5a5773d75c,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,NA
4da8d597212e9f114ddfa51d77f5955e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
ad85013f8728cb82da7935c5118fbc37,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,NA
6ed48302a4f65c829a9c4bd553f6fa31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,NA
b8d4d7a5883fb5600baa775a9605c242,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
2e2abd0570634128bdd60e4fb95240bb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,HIMB11,NA
8f3eb018dc79c9e0231069fb7621ab1f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured marine microorganism
82c46a065f45af9aa77430a088a78d6c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
e314ad94b30448e765c050623686f4e6,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
5f584cae7e0266f872f5e5cd5b8ad6f2,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Bombella,NA
af900fa3da54dff22c14c668cd4cbeb1,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus,NA
057695a9e8d7259c2fdd5f1f47b3b4cb,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,Snodgrassella,NA
9396d3d305930fd998824596a2dd4803,Bacteria,NA,NA,NA,NA,NA,NA
dc9ca24dbca68a90e29def9a18a5d71f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
96e9dbe047890a9ff016fb40cdb2f8e4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA
d68ca636c997f8f28a8e806d6c643a75,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Delftia,NA
86f3de2fab6796976f067f60cea0d36c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
f22204122640a180002e984a8964ce6d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
764568db23ac1fa5db1188049afb0eed,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
aa3776809b9a5fdfd3a144c8f576cb0c,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,uncultured marine microorganism,uncultured marine microorganism
b930fcd653453f9832508daf27859e8b,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Carnimonas,uncultured bacterium
d7c821495048ff1d838692c93070696e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
909c530bef5c445d797f21c778f822ab,Bacteria,NA,NA,NA,NA,NA,NA
318ea88557e1f5bbcc25391d3650b076,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
04164d523722405e2f3b57232aebe5a1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. Alhonto3
ad283e5af61106c784d3fe30e6862dae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
7cfc7f8fd7d5a5a5c5a47110f2d83b82,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,NA
8c2b7e4aaea33059798da6d236479bb9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
54983eb52a1f8894d6d4e5c774e1f5c8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,uncultured,NA
851e742cb854331605b64c75de98ac62,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
3e12b321c9ba84470064eb0e92a8348b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Luteibacter yeojuensis
e03e2299dbfa18e192b8cb3fa4881d8b,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,NA
fefbc8bb47b836dcba2f0d790421e554,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
fab374a0d30d7fad2e470d397ef85e81,Bacteria,NA,NA,NA,NA,NA,NA
2d8cf79d029cb8e4af642080add34cfb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ozensis DSM 23829 = JCM 17196
6039bc368e4ba6e752c188d21f029b2c,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA
377c60c7832ddee18071da40f7862721,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Savagea,uncultured bacterium
07c1866027801497d318458c2ed46f39,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
b71a46bcae1626007b6a8c5ecf75a007,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA
af2017466b5265571ee2421bd855b9fd,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans,uncultured bacterium
ec02f533ca1b0cc043f10f9eece18c58,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Delftia,NA
d1d53736973dc9d51412e565e46672d6,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. Alhonto3
07be311e407d098fe0b4e8adfd19321f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA
aca27df740bfbc70414f35afb6ea8727,Unassigned,NA,NA,NA,NA,NA,NA
26fceff485f3b12213c5150e9dbb68c3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
5097486514fe73d98c52d294a58be12c,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,uncultured Bacteroidetes bacterium
242a91e0d7b10f246949451fbe9c5635,Bacteria,Planctomycetes,OM190,uncultured Planctomycetaceae bacterium,uncultured Planctomycetaceae bacterium,uncultured Planctomycetaceae bacterium,uncultured Planctomycetaceae bacterium
3c29b753fbe6fe70b796da852dc3aa98,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,NA
1098f461dfeba5529a8901328620e9cc,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei
