,Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description
58,LOC100578473,390.5433795,5.358903798,1.129336679,4.745178208,2.08E-06,0.000367062,protein FAM177A1
237,LOC411024,284.2113131,5.404995471,1.479560101,3.653109777,0.000259083,0.010615223,DDB1- and CUL4-associated factor 13
107,LOC107965571,297.2021676,5.413896921,1.61691348,3.348291043,0.000813116,0.021674922,uncharacterized LOC107965571
365,LOC551476,152.3917648,5.428192993,1.470837067,3.690546774,0.000223773,0.009660424,"probable asparagine--tRNA ligase, mitochondrial, transcript variant X2"
103,LOC107965048,106.3340664,5.449530029,1.442439528,3.777995488,0.000158096,0.007683583,uncharacterized LOC107965048
95,LOC107964350,42.9851021,5.493300702,1.862888641,2.94880788,0.003190022,0.049969328,UDP-N-acetylglucosamine transferase subunit ALG14 homolog
53,LOC100578212,437.954746,5.506983298,1.212111237,4.543298611,5.54E-06,0.00075403,tektin-3
134,LOC408415,830.4312503,5.507151205,1.21892619,4.518035012,6.24E-06,0.0008291,biogenesis of lysosome-related organelles complex 1 subunit 1
354,LOC551252,1817.628013,5.515833175,0.853580375,6.461996242,1.03E-10,1.83E-07,tropomyosin
89,LOC102656733,89.57328532,5.520423199,1.460073974,3.780920213,0.00015625,0.007639836,DNA repair protein XRCC2 homolog
163,LOC409158,349.3219191,5.522053059,1.277068334,4.324007504,1.53E-05,0.001558618,"C-terminal-binding protein, transcript variant X3"
516,LOC726043,556.4787057,5.556440754,1.231105744,4.513374081,6.38E-06,0.000830395,leucine-rich repeat-containing protein 57
277,LOC412197,371.9183417,5.58217333,1.322013644,4.222477851,2.42E-05,0.002204573,protein lethal(2)essential for life
533,LOC726510,241.200923,5.597323886,1.464991786,3.820720322,0.000133062,0.00672916,"M-phase inducer phosphatase 1, transcript variant X5"
422,LOC552621,235.0100329,5.605881182,1.268564846,4.419073412,9.91E-06,0.001169675,"RNA polymerase II-associated factor 1 homolog, transcript variant X2"
484,LOC725225,1655.22446,5.608114558,1.1796735,4.753954853,1.99E-06,0.000360277,ninjurin-2
370,LOC551578,177.110748,5.623186445,1.428479683,3.936483319,8.27E-05,0.004920131,"protein O-mannosyl-transferase 2, transcript variant X2"
128,LOC406144,11273.08642,5.742480225,1.13847628,5.044005155,4.56E-07,0.000126081,abaecin
436,LOC552811,200.4879294,5.78083072,1.01952359,5.670129439,1.43E-08,9.71E-06,laccase-5
302,LOC412687,177.1017114,5.797078984,1.483677008,3.907237864,9.34E-05,0.005296228,beclin 1-associated autophagy-related key regulator
553,LOC726923,627.6516074,5.86493823,1.626079295,3.606797189,0.00031,0.011876614,"DNA polymerase epsilon subunit 3, transcript variant X1"
106,LOC107965509,116.8290631,5.896616274,1.273989193,4.628466479,3.68E-06,0.000534458,uncharacterized LOC107965509
80,LOC102655898,68.01628454,5.910829933,1.593196542,3.710044416,0.000207223,0.00913518,"GPI mannosyltransferase 3, transcript variant X4"
223,LOC410672,236.9356477,5.978841251,1.385702011,4.314665928,1.60E-05,0.001589464,"smad nuclear interacting protein 1, transcript variant X2"
467,LOC724817,80.695674,6.002462283,1.844162491,3.254844578,0.001134544,0.026633203,"jerky protein homolog-like, transcript variant X2"
275,LOC412159,631.1855653,6.010112922,1.430584923,4.201157741,2.66E-05,0.002328542,pre-mRNA-splicing factor SYF1
550,LOC726782,152.1846159,6.023837202,1.416175033,4.253596529,2.10E-05,0.001980557,PEST proteolytic signal-containing nuclear protein
329,LOC413478,108.1587783,6.044409981,1.48023645,4.083408419,4.44E-05,0.00324597,spermine oxidase
555,LOC726969,592.5233044,6.074089025,1.125812257,5.395294806,6.84E-08,3.56E-05,farnesyl pyrophosphate synthase
127,LOC406142,2214.685582,6.144874365,1.469734542,4.180941653,2.90E-05,0.002470378,hymenoptaecin
88,LOC102656645,63.35470998,6.202184707,1.830384554,3.388459925,0.000702863,0.020195901,"uncharacterized LOC102656645, transcript variant X2"
357,LOC551265,226.4133548,6.231671793,1.247959166,4.993490142,5.93E-07,0.000154349,"protein limb expression 1 homolog, transcript variant X2"
330,LOC413489,76.92232559,6.243085192,1.946967186,3.206569292,0.001343279,0.028983093,deoxyribonuclease-2-alpha
474,LOC724935,698.6383908,6.288828192,1.723243305,3.649413972,0.000262839,0.010670309,protein deltex
304,LOC412707,193.4347202,6.383552551,1.307849806,4.880952324,1.06E-06,0.000229603,vacuolar fusion protein MON1 homolog A
284,LOC412309,96.63670693,6.387079652,1.836660454,3.477550594,0.000506018,0.015936851,ras-related C3 botulinum toxin substrate 1
290,LOC412426,179.0148937,6.493820992,1.1164486,5.816497949,6.01E-09,4.43E-06,"ubiquinone biosynthesis monooxygenase COQ6, mitochondrial"
534,LOC726515,456.7626864,6.544871858,1.419014642,4.612265204,3.98E-06,0.000568547,"cilia- and flagella-associated protein 300, transcript variant X1"
331,LOC413520,165.9470196,6.55711525,1.673615995,3.91793295,8.93E-05,0.00516606,mediator of RNA polymerase II transcription subunit 4
296,LOC412584,291.5653164,6.57157068,1.10028452,5.972610322,2.33E-09,2.58E-06,THO complex subunit 5 homolog
379,LOC551782,80.90116954,6.584006503,1.673430535,3.934436695,8.34E-05,0.004920131,bestrophin-4
472,LOC724923,160.1763292,6.647889127,1.513437252,4.392576646,1.12E-05,0.001254853,SAC3 domain-containing protein 1
87,LOC102656625,137.7705077,6.680920347,2.244169072,2.977012931,0.002910717,0.047439868,"uncharacterized LOC102656625, transcript variant X1"
427,LOC552730,480.1401535,6.688022815,1.128227298,5.927903739,3.07E-09,3.02E-06,ras-related protein Rab-24
530,LOC726419,45.82016184,6.83436566,2.253039346,3.033398272,0.002418162,0.042084284,"beta-1,3-galactosyltransferase"
545,LOC726713,352.2633671,6.836269264,1.553208578,4.401385209,1.08E-05,0.001220415,"tumor protein p63-regulated gene 1-like protein, transcript variant X2"
74,LOC102654652,241.7048296,6.845216397,1.871021517,3.658544991,0.000253651,0.010471663,"uncharacterized LOC102654652, transcript variant X2"
34,LOC100577180,348.1116,6.974025432,1.571646915,4.437399625,9.11E-06,0.001103851,uncharacterized LOC100577180
558,LOC727228,538.1142444,7.014361712,1.299643434,5.397143194,6.77E-08,3.56E-05,"conserved oligomeric Golgi complex subunit 1, transcript variant X2"
94,LOC107964211,37.95269584,7.081372744,2.01336642,3.517180317,0.000436157,0.014676779,uncharacterized LOC107964211
79,LOC102655840,69.1242222,7.089375111,1.780783728,3.981042166,6.86E-05,0.004400231,uncharacterized LOC102655840
535,LOC726532,36.98674362,7.154474129,2.391238741,2.991953086,0.002771989,0.046026452,uncharacterized LOC726532
434,LOC552791,778.7178954,7.222574147,1.653246899,4.36872082,1.25E-05,0.001348831,MIP18 family protein galla-2
460,LOC724749,269.1464689,7.284605018,1.571326656,4.635958406,3.55E-06,0.000524049,"uncharacterized LOC724749, transcript variant X2"
35,LOC100577211,41.10744231,7.376952162,1.880710115,3.922429141,8.77E-05,0.00511184,uncharacterized LOC100577211
249,LOC411435,326.5286518,7.5363531,1.242745397,6.064277621,1.33E-09,1.68E-06,coiled-coil domain-containing protein 50
286,LOC412360,175.4029581,7.640518749,1.448638363,5.274276135,1.33E-07,4.97E-05,transmembrane protein 231
75,LOC102655097,165.9561016,7.662762381,1.591351533,4.815254342,1.47E-06,0.000289125,distal membrane-arm assembly complex protein 2
101,LOC107965021,180.3061704,7.687100648,1.507562633,5.099025724,3.41E-07,0.000100715,"phosphatidate cytidylyltransferase, mitochondrial"
55,LOC100578245,133.9849809,7.842693008,1.643231567,4.772725382,1.82E-06,0.000342231,"uncharacterized LOC100578245, transcript variant X2"
85,LOC102656417,36.23090461,7.848452693,2.635152611,2.978367423,0.002897884,0.047439868,uncharacterized LOC102656417
389,LOC551998,377.256776,7.905861875,1.460680775,5.412450147,6.22E-08,3.56E-05,"cell death-inducing p53-target protein 1, transcript variant X2"
126,LOC113219326,80.45789759,7.909927684,1.673569772,4.72638059,2.29E-06,0.000381647,uncharacterized LOC113219326
54,LOC100578243,943.3961161,8.005196199,1.036094278,7.726320251,1.11E-14,4.90E-11,proteasome subunit alpha type-6
410,LOC552450,397.480512,8.253077797,1.70959666,4.827499954,1.38E-06,0.000280055,DNA repair protein RAD51 homolog A
86,LOC102656485,69.06801609,8.64212293,2.03884838,4.238727613,2.25E-05,0.002094098,oxidoreductase-like domain-containing protein 1
151,LOC408866,463.979048,8.703942199,1.273556289,6.834360033,8.24E-12,1.82E-08,uncharacterized aarF domain-containing protein kinase 1
62,LOC100578721,504.6404788,9.114241556,1.712380225,5.322557118,1.02E-07,4.31E-05,"TBC1 domain family member 20, transcript variant X2"
68,LOC102653956,72.93396535,9.880929508,2.365278346,4.177491213,2.95E-05,0.002484254,anaphase-promoting complex subunit 13
113,LOC113218760,45.45983082,20.89006712,4.907629454,4.256651265,2.08E-05,0.001974708,probable galactose-1-phosphate uridylyltransferase
